AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted_Rank
C-38955,"Indian Angels Mahila TT College, Jaipur",Andhra Pradesh,16,159,0,10,74,9.9375,253.8780169
C-46598,MAHAVIR SUMITRA MAHILA,Karnataka,2,294,0,10,79,147,253.9050823
C-20059,Shri Shaligram Jagannath Sanatan,West Bengal,2,26,0,0,96,13,253.9195284
C-25094,Aravali Institute of Technical,Haryana,80,1125,3,10,71,14.0625,253.9478859
C-28248,G.G.D.S.D.College,Maharashtra,33,1123,0,10,78,34.03030303,254.0120664
C-55838,SHRI RAMGOPAL MAHAVIDYALA,Odisha,3,136,0,10,93,45.33333333,254.0401997
C-56227,SHRI RAMDAS MAHAVIDYALAY,Gujarat,1,643,0,10,80,643,254.1233761
C-15978,Baijnath Ramnaresh Mahavidyalay,Telangana,5,1117,0,10,89,223.4,254.1333331
C-41907,Suryadatta Education foundation?s,Tamil Nadu,49,217,2,10,86,4.428571429,254.1579612
C-49598,R B INSTITUTE OF MANAGEMENT,Kerala,11,158,0,10,54,14.36363636,254.2460714
C-10674,Sant Nishchal Singh College of Education,Madhya Pradesh,31,500,1,10,92,16.12903226,254.316052
C-16033,Krishak Mahavidyalaya Ukaraon,Karnataka,1,331,0,10,68,331,254.3257123
C-58653,St Andrews College of Physiotherapy,Uttar Pradesh,4,80,2,0,89,20,254.3763821
C-14075,"Baba Parvat Nath Degree College,",Uttar Pradesh,16,1136,0,10,56,71,254.3971198
C-11281,"Vijay Memorial College of Education,",Bihar,18,277,2,10,85,15.38888889,254.4063854
C-44670,Pandit Raghunath Murmu Smriti,Maharashtra,62,3420,0,10,54,55.16129032,254.4324389
C-45335,"KALIMPONG COLLEGE, DARJEELING",Madhya Pradesh,64,1649,0,0,70,25.765625,254.4680054
C-17658,"Mahila College, Khagaria",Gujarat,18,613,0,10,92,34.05555556,254.4701707
C-58254,SHRI GOPALBHAI P. DHANKA MSW,Karnataka,6,158,0,10,100,26.33333333,254.4824785
C-14868,RVS College of Education,Rajasthan,20,249,3,10,67,12.45,254.5128974
C-36942,Coimbatore Institute of Engineering,Tamil Nadu,140,1133,3,10,60,8.092857143,254.5440817
C-29,"Government Girls Polytechnic,",Tamil Nadu,87,1366,1,10,95,15.70114943,254.5662508
C-12489,"RAJENDRA DEGREE COLLEGE,",Karnataka,9,52,1,10,69,5.777777778,254.5756147
C-43749,"A.J. College of Science and Technology,",Rajasthan,33,1120,0,10,89,33.93939394,254.5943994
C-53682,FATEHBAHADUR SINGH SHIVSHANKER,Uttar Pradesh,18,1118,0,10,93,62.11111111,254.6195861
C-16518,Loyola Institute of Technology,Maharashtra,152,1568,3,10,50,10.31578947,254.6342531
C-29809,Acropolis Institute of Management,Tamil Nadu,39,1128,0,10,74,28.92307692,254.657553
C-28496,"Govt. College, Bahadurgarh.",Madhya Pradesh,37,2696,0,10,57,72.86486486,254.6866911
C-18045,Swarnandhra College of Engineering &,Karnataka,234,3319,5,10,77,14.18376068,254.6980541
C-28269,Apeejay Saraswati College for,Rajasthan,34,1133,1,10,64,33.32352941,254.7020623
C-48305,MUSALIAR COLLEGE OF ARTS &,Tamil Nadu,22,447,2,10,87,20.31818182,254.7037688
C-58183,GOVT CHHATRASAL MAHARAJA,Karnataka,35,651,0,10,59,18.6,254.7684689
C-15436,"GOVERNMENT DEGREE COLLEGE,",Telangana,18,508,0,10,53,28.22222222,254.7894848
C-41220,Siddhant Institute of Business,Maharashtra,21,243,2,10,99,11.57142857,254.8157625
C-54466,"Space Degree College for Women, Kadiri",West Bengal,12,113,0,10,86,9.416666667,254.8924823
C-16521,G.K.M. College of Engineering and,Uttar Pradesh,195,1125,2,10,79,5.769230769,254.9373058
C-22359,"Govt.Lochan Prasad Pandey College,",Gujarat,7,1704,0,0,95,243.4285714,254.9387247
C-8722,Millat College,Andhra Pradesh,19,4230,1,10,100,222.6315789,254.9568564
C-42382,"SAI DEGREE COLLEGE, FATEHPUR,",Telangana,23,3345,0,10,50,145.4347826,254.9906809
C-18560,Rajiv Gandhi College of Engineering,Uttar Pradesh,93,1606,2,10,61,17.2688172,255.0394103
C-27416,"S.V. Degree College, Market Road,",Uttar Pradesh,27,673,0,10,92,24.92592593,255.0801979
C-54057,Roorkee college of Education,Uttar Pradesh,19,124,0,10,61,6.526315789,255.1228942
C-21565,KAKATIYA INSTITUTE AND,Uttar Pradesh,37,619,0,10,65,16.72972973,255.125963
C-58153,RAMPURHAT TEACHERS TRAINING,Karnataka,31,400,0,10,99,12.90322581,255.1391547
C-42611,"R.P.S.B.S. MAHAVIDYALAYA, SISANI,",Rajasthan,5,410,0,0,84,82,255.1409354
C-56823,Maharaja Agrasen Agriculture,Karnataka,16,291,0,10,58,18.1875,255.1552064
C-9282,D472 Govt First Grade Degree,West Bengal,19,1121,0,10,92,59,255.1603541
C-29359,Chandigarh College of Engineering &,Karnataka,51,1123,2,10,87,22.01960784,255.1970376
C-9798,Shri. Laxmanrao Jarkihole Law,Karnataka,6,119,0,10,67,19.83333333,255.282036
C-7612,"Vishvbharti Mahavidyalaya, Cidco,",Jammu and Kashmir,7,99,0,10,93,14.14285714,255.296979
C-24096,A.K.R.G. DEGREE COLLEGE,Madhya Pradesh,14,1132,0,10,72,80.85714286,255.3330724
C-16575,A R M College of Engineering and,Maharashtra,104,1129,2,10,76,10.85576923,255.338693
C-28018,H.N. COLLEGE OF EDUCATION,Kerala,8,248,0,10,76,31,255.3629231
C-34908,SABDHRM COLLEGE TANSE NAGAR,Uttar Pradesh,26,176,0,10,81,6.769230769,255.3762169
C-6371,Ramjas College,Uttar Pradesh,238,5519,2,10,90,23.18907563,255.4119642
C-29018,DEWAN INSTITUTE OF MANAGEMENT,Karnataka,70,1127,1,10,82,16.1,255.4510848
C-42130,Genba Sopanrao Moze Trusts,Kerala,26,1143,0,10,52,43.96153846,255.4583795
C-15824,"Ramdev Mahavidyalaya, Sirauli",Uttar Pradesh,8,698,0,10,74,87.25,255.4819577
C-47865,NAGARAJUNA DEGREE COLLEGE,Pondicherry,28,659,0,0,79,23.53571429,255.6448472
C-24991,Trichy Engineering College,Rajasthan,102,1017,2,10,69,9.970588235,255.6644372
C-27524,"Chanakya Degree College, # 5-",Andhra Pradesh,13,1132,0,10,75,87.07692308,255.6770068
C-24993,Arasu Engineering College,West Bengal,94,1124,2,10,89,11.95744681,255.6949612
C-57865,AMAR SINGH RAJPOOT MEMORIAL,Maharashtra,13,1129,0,0,69,86.84615385,255.7157704
C-15796,MHATMA PHULE COLLEG OF,Assam,8,85,2,10,56,10.625,255.7998898
C-54974,GOVT. COLLEGE PERINGOME,Manipur,18,278,0,10,81,15.44444444,255.8524314
C-13122,Pokhran Teacher's Training,Andhra Pradesh,41,191,0,10,95,4.658536585,255.9595805
C-36584,C.S.I. COLLEGE OF ARTS &,Haryana,58,1131,1,10,79,19.5,255.9732588
C-9631,Jyotish,West Bengal,6,42,4,10,79,7,255.9796922
C-59560,R.B.S. Degree College,Rajasthan,22,260,1,10,84,11.81818182,256.002685
C-59455,VAISHNAVI INSTITUTE OF MANAGEMENT,Uttar Pradesh,18,360,0,10,94,20,256.022035
C-48939,NATHAN BANO BABU KHAN JANATA,Chattisgarh,6,306,0,10,80,51,256.0282995
C-54851,MAA SHAKUNTLA DEVI,Rajasthan,20,595,0,10,58,29.75,256.0378638
C-43811,"Payyannur College, Payyannur,PO-",Assam,63,1896,1,10,97,30.0952381,256.1376773
C-35676,Govt. I Grade College Naregal Tq-,Andaman and Nicobar Islands,12,293,0,10,71,24.41666667,256.1803859
C-22866,"Govt. Degree College, Nowshera",Maharashtra,12,826,0,10,76,68.83333333,256.2155092
C-33833,Chinchni Tarapur Education,Nagaland,30,1147,0,10,51,38.23333333,256.2190849
C-34612,Amolak Jain Shikshan Prasarak,Maharashtra,43,1129,0,10,86,26.25581395,256.2296679
C-29696,Malwa Institute of Science &,Punjab,32,672,0,0,80,21,256.3058215
C-10030,B.V.V.Sangha's BASAVESHWA,Maharashtra,41,1133,3,10,77,27.63414634,256.3280947
C-50905,"Punjab College of Technical education,",Tamil Nadu,68,776,2,0,69,11.41176471,256.3865333
C-57772,UNITED DEGREE COLLEGE,Delhi,7,15,0,10,82,2.142857143,256.4813143
C-21381,Babamani College (+3),Maharashtra,14,1131,0,0,72,80.78571429,256.4844988
C-26786,Anna University of Technology,Tamil Nadu,39,1138,2,10,70,29.17948718,256.5523007
C-60398,HOOGHLY COLLEGE OF EDUCATION,Kerala,4,100,2,0,84,25,256.6155703
C-49863,SEACOM B.ED. COLLEGE,Telangana,11,200,0,10,59,18.18181818,256.6593954
C-14401,Siga College of Education,Gujarat,18,159,2,10,58,8.833333333,256.7185224
C-12371,SHRI DARSHAN MAHAVIDYALA,Maharashtra,41,765,0,10,84,18.65853659,256.752307
C-36434,Govt. Arts College Thiruvannama,Assam,96,4949,1,0,75,51.55208333,256.7615635
C-33981,Fr Conceicao Rodrigues College of,Uttar Pradesh,75,1134,1,10,80,15.12,256.7624383
C-18818,"Arts and Science College,",Kerala,36,1141,1,10,67,31.69444444,256.7892779
C-55439,Kunwar Singh Smarak Mahavidyalay,Rajasthan,8,273,0,10,57,34.125,256.7902078
C-41640,Nutan Maharashtra Vidya Prasarak,Uttar Pradesh,71,1036,2,10,66,14.5915493,256.8562144
C-13773,P.E. Societys Modern College of,Jharkhand,24,264,2,10,50,11,256.863555
C-23082,Orissa Academy of Social,West Bengal,7,228,2,0,98,32.57142857,256.8704238
C-58972,K.S.E.TS COLLEGE OF COMPUTER,Maharashtra,3,1,0,10,66,0.333333333,256.9077917
C-58276,NEW EXPERT FIRST GRADE COLLEGE,Chandigarh,8,65,0,10,68,8.125,256.9271084
C-50937,"KAMALA COLLEGE OF NURSING,",Uttar Pradesh,27,200,2,10,62,7.407407407,256.9571878
C-57630,Somdutt Sharma Degree,Karnataka,19,274,0,10,67,14.42105263,256.9880476
C-19071,Deshapran Mahavidyalaya,Assam,37,1144,0,10,64,30.91891892,257.0283416
C-11947,Khudiram Bose Central College,West Bengal,49,2262,0,0,96,46.16326531,257.0494342
C-6695,"GOVERNMENT BED COLLEGE, MEGHRAJ",Maharashtra,5,80,1,10,54,16,257.0701762
C-22281,Kabli Mal Ramji Dass Jain College,Uttar Pradesh,42,548,0,0,77,13.04761905,257.1136465
C-12892,A.N.S.College,Bihar,41,1148,0,10,57,28,257.1172364
C-19215,Atas College of Management,Maharashtra,28,1143,0,10,67,40.82142857,257.1458993
C-41943,Marathwada Mitra Mandal's Institute of,Uttar Pradesh,54,690,2,0,66,12.77777778,257.2070473
C-16615,Dhaanish Ahmed College of,Gujarat,113,1141,4,10,68,10.09734513,257.2330589
C-25248,Modern Institute of Technology &,Rajasthan,104,1530,2,10,69,14.71153846,257.2620713
C-30956,S.K.P. Government Degree,Maharashtra,40,1414,0,10,65,35.35,257.284643
C-13844,"Armed Force Medical College, Pune",Karnataka,292,1127,2,10,95,3.859589041,257.3238495
C-20444,Sampurnanand Sanskrit Mahavidyalay,Punjab,6,205,0,10,63,34.16666667,257.3806253
C-61309,GOVERNMENT ENGINEERING COLLEGE,Karnataka,1,52,0,10,90,52,257.4230596
C-6541,Arignar Anna Govt. Arts College,Gujarat,51,1149,0,10,58,22.52941176,257.4570342
C-17155,Alamganj Rangamati College,Tamil Nadu,47,1147,0,0,50,24.40425532,257.4856676
C-45146,"GLOBAL INSTITUTE OF EDUCATION,",Haryana,17,1359,0,10,75,79.94117647,257.4958558
C-20910,"T. John College, No.80/1,",Tamil Nadu,63,1441,5,10,67,22.87301587,257.5147947
C-21146,"Vasavi Jnanapeetha FGC( Evening),",Uttar Pradesh,11,110,0,10,53,10,257.5504267
C-20986,"ASC Degree College, No.1, Nagarabhavi",West Bengal,30,1145,0,10,67,38.16666667,257.5827937
C-50151,H M ALI MINYA NADAVI DEGREE,Uttar Pradesh,8,293,0,10,99,36.625,257.6044576
C-16642,Institute of Technology Government,Maharashtra,35,255,2,10,85,7.285714286,257.6904677
C-29333,"DAV College, Malout",Uttar Pradesh,43,1146,0,10,66,26.65116279,257.6945456
C-6498,Jawaharlal Nehru Rajkeeya,Uttar Pradesh,156,3558,2,10,60,22.80769231,257.7183993
C-21633,University UG Programme for B.P.Ed.,Uttar Pradesh,3,47,1,10,100,15.66666667,257.7219332
C-41232,Sinhgad Technical Education,Himachal Pradesh,34,557,4,10,56,16.38235294,257.7613048
C-52332,R G INSTITUTE OF COMMERCE,Uttar Pradesh,17,232,0,10,83,13.64705882,257.8071179
C-58318,IES INSTITUTE OF PHARMACY,Uttar Pradesh,26,298,1,10,53,11.46153846,257.8390012
C-51210,"Kalindi Singh Mahavidyala, Ghazipur",Andhra Pradesh,8,390,0,10,95,48.75,257.9341913
C-43806,"Nehru Arts & Science College, P.O.",Rajasthan,89,1249,2,0,83,14.03370787,257.9796966
C-60821,GIMS GOVERNMENT COLLEGE OF,Uttar Pradesh,13,94,2,10,59,7.230769231,258.0476988
C-17227,Barpeta Bongaigaon College,Karnataka,54,1141,0,10,79,21.12962963,258.0751591
C-44808,"Murugendra Lalitakala Mandira,",Rajasthan,3,15,0,10,76,5,258.114538
C-44758,Mohanananda College,Uttar Pradesh,13,200,1,10,53,15.38461538,258.1211792
C-31776,"KAMLA SMRITI COLLEGE,AMAHA,SIDHI",Tamil Nadu,33,1723,0,10,91,52.21212121,258.124465
C-26982,"Santhiram College of Pharmacy,",Tamil Nadu,49,633,2,10,87,12.91836735,258.1403432
C-37104,Erode Builder Educational Trust's Group,Andhra Pradesh,139,1149,3,10,61,8.26618705,258.1522626
C-26996,"Audisankara Institute of Technology,",Rajasthan,166,1144,1,10,72,6.891566265,258.1788153
C-55111,University College of Arts and,Bihar,39,515,2,0,62,13.20512821,258.2135662
C-416,"Government Polytechnic,Palanpur 626",Gujarat,89,681,4,10,98,7.651685393,258.2294289
C-1334,Govt. Tool Room & Training,Karnataka,5,7,1,10,92,1.4,258.2313815
C-27205,"Adarsha Law College, Balasamudra",Tamil Nadu,18,1149,0,0,53,63.83333333,258.2649085
C-43186,Late. Babanrao Deshmukh,Tamil Nadu,12,83,0,10,61,6.916666667,258.2781605
C-57425,Govt. College Tamia,Madhya Pradesh,6,301,0,0,96,50.16666667,258.3013129
C-987,SHASHTRI SWAMI DHAMJIVANDA,West Bengal,20,389,0,10,64,19.45,258.3226329
C-20737,Om Prabha First Grade Evening,Uttar Pradesh,9,71,0,0,69,7.888888889,258.3267177
C-11592,"St. Mary's College, Manarcaud,",Chattisgarh,51,638,1,10,63,12.50980392,258.33595
C-142,S.S.Agrawal Institute of Management,Madhya Pradesh,8,77,0,10,56,9.625,258.3747979
C-35998,Bhabha Engineering Research,Karnataka,154,1140,1,10,82,7.402597403,258.4121184
C-19882,Sree Chaitanya Institute of,Haryana,32,255,2,10,98,7.96875,258.4319322
C-10166,"GOVT FIRST GRADE COLLEGE,",Punjab,15,816,0,0,69,54.4,258.432222
C-13307,"Dr. Ambedkar Mahavidyalaya, Tonk",Uttar Pradesh,20,1152,0,10,61,57.6,258.4462444
C-55701,GOVERNMENT COMMERCE AND SCIENCE,Uttar Pradesh,8,176,0,10,79,22,258.4690863
C-26903,Bheema Institute of Technology &,Uttar Pradesh,119,1152,0,10,61,9.680672269,258.5400266
C-56395,SHISHU VIDHYA MANDIR,Rajasthan,6,102,0,0,93,17,258.563248
C-40591,Koshys College of Nursing,Kerala,20,282,2,10,54,14.1,258.5762818
C-13370,"Kanya Mahavidyalaya, Bhoor",Karnataka,22,584,0,0,79,26.54545455,258.6410707
C-41463,Modern Education Societys Ness,Karnataka,25,3781,2,10,64,151.24,258.6417814
C-61268,"Paneri College, Paneri",Maharashtra,20,190,0,10,67,9.5,258.6605773
C-18940,"K. Manoharrao Kamdi College,",Chattisgarh,7,207,0,10,83,29.57142857,258.7317791
C-14688,Swaminathan Saraswathi College of,Chattisgarh,11,200,0,10,100,18.18181818,258.7498678
C-43172,"Bar.Ramrao Deshmukh Arts, Smt.",Kerala,24,1147,1,10,73,47.79166667,258.7775477
C-8648,Mumbai Karnataka Education,Telangana,7,86,1,0,69,12.28571429,258.8063099
C-10955,"Govt. Women's College,",Maharashtra,32,1332,1,10,74,41.625,258.8170938
C-43226,"P.R. Patil College of Architecture,",Maharashtra,33,316,0,10,80,9.575757576,258.8463455
C-29837,ILVA Commerce & Science,Uttar Pradesh,29,813,0,0,61,28.03448276,258.8662826
C-47579,DR R K SHANMUGAM COLLEGE OF,Kerala,64,1144,2,10,79,17.875,258.9013583
C-47322,SHANTI SHIKSHA NIKETAN,Andhra Pradesh,10,487,0,10,89,48.7,258.9030687
C-44008,PRINCE SHRI VENKATESHWARA ARTS,Kerala,104,2523,0,10,73,24.25961538,258.9127008
C-17184,Chilarai College,Uttar Pradesh,37,1155,0,10,60,31.21621622,258.9826483
C-53031,JAY ABALA JAG JEEWAN MAHAVIDYALA,Karnataka,7,129,0,10,70,18.42857143,259.0797762
C-24413,Pydah College for Women,Uttar Pradesh,19,1333,0,10,55,70.15789474,259.0841534
C-50712,RAJSHREE COLLEGE OF PROFESSIONA,Uttar Pradesh,16,1637,0,10,51,102.3125,259.0961421
C-56662,NAVEEN SWAMI VIVEKANAND,Karnataka,16,196,0,10,82,12.25,259.0973112
C-53422,Punji Lal Damor Chorasigarh,Uttar Pradesh,11,545,0,10,58,49.54545455,259.1123325
C-33517,Kamala Raheja Vidyanidhi,Karnataka,92,479,0,10,100,5.206521739,259.1259944
C-22361,"Govt. College, Gharghoda, Raigarh",Maharashtra,6,600,0,0,66,100,259.140788
C-17922,"Sri Chaitanya Engineering College,",Assam,36,56,0,10,83,1.555555556,259.3137293
C-19509,Anurag College of Engineering,Gujarat,121,1136,0,10,99,9.388429752,259.3229772
C-39864,"UTKARSH MAHAVIDHYALA, SAJJAN",Madhya Pradesh,9,305,0,0,90,33.88888889,259.32844
C-38733,"Akash Mahavidyalaya, Mandawar,",West Bengal,15,1156,0,10,61,77.06666667,259.337178
C-52713,B P MAHAVIDYALAYA,Tamil Nadu,11,1143,0,10,86,103.9090909,259.3373442
C-43656,C.H.M.M. College of Advanced,Karnataka,63,1156,0,10,61,18.34920635,259.3380405
C-52660,Government Arts and Commerce,Telangana,11,191,0,0,58,17.36363636,259.3451951
C-35421,"Institute of Management, Kolhapur",Telangana,20,1084,0,0,76,54.2,259.4482422
C-44434,JHARKHAND VIDHI MAHAVIDAYAL,Uttarakhand,12,532,0,10,97,44.33333333,259.5744006
C-16047,"Rashtriya Snatkottar , Mahavidyalay",Assam,13,2638,2,10,71,202.9230769,259.5810608
C-8745,"Rural Inst. of H.E., Birauli",Uttar Pradesh,7,1302,0,0,98,186,259.613376
C-16695,St.John College,Andhra Pradesh,48,827,1,10,90,17.22916667,259.6151438
C-51923,"GOVERNMENT DEGREE COLLEGE,",Andhra Pradesh,18,473,0,0,52,26.27777778,259.6722854
C-35585,"JSS Banashankari Arts,",Telangana,87,2111,7,10,71,24.26436782,259.7540541
C-16602,Kingston Engineering College,Uttar Pradesh,146,1671,2,10,99,11.44520548,259.7739567
C-223,"Tolani Foundation,Gandhidham",Uttar Pradesh,26,516,3,10,66,19.84615385,259.8336075
C-35108,"Govt. College, Narshingarh, Rajgarh",Karnataka,8,2724,0,10,64,340.5,259.8444843
C-21262,Siddhartha Institute of Pharmacy,Maharashtra,29,347,2,10,94,11.96551724,259.8786765
C-13530,"Ramkhelawan Singh P.G. College,",Maharashtra,10,958,0,10,91,95.8,259.8879947
C-24093,S.L.G.Degree College,Chattisgarh,11,321,0,10,50,29.18181818,259.920548
C-6417,Kamala Nehru College,Uttar Pradesh,91,2646,0,0,81,29.07692308,259.9437953
C-6135,IMPS College of Engineering and,Tamil Nadu,45,425,4,10,77,9.444444444,259.9788836
C-49656,SAS INSTITUTE OF MANAGEMENT,Madhya Pradesh,25,219,0,10,69,8.76,260.0005777
C-17356,Dhing College,Odisha,47,1162,2,10,54,24.72340426,260.0036748
C-16686,St. Joseph's College,Maharashtra,85,3586,5,10,51,42.18823529,260.0104667
C-49941,RAJBAI SHIV BALAK SINGH MAHAVIDYALA,Maharashtra,22,351,0,10,87,15.95454545,260.0396157
C-60571,LAXMI DEVI DEGREE COLLEGE,Odisha,6,19,0,0,79,3.166666667,260.041553
C-12791,AMIRUDDULA ISLAMIA DEGREE,Tamil Nadu,48,1143,0,10,93,23.8125,260.0821161
C-47507,ALAGAPPA UNIVERSITY MODEL,Andhra Pradesh,32,1149,0,10,82,35.90625,260.1456599
C-6270,College of Engineering and,Tamil Nadu,77,1158,5,10,61,15.03896104,260.1904115
C-14345,Jhinaki Devi Smarak Degree,Tamil Nadu,8,1014,0,10,92,126.75,260.2051568
C-59349,TARA MAA PRIMARY TEACHERS,Tamil Nadu,3,200,0,10,58,66.66666667,260.2165758
C-11595,"Muthoot College of Nursing,",Maharashtra,25,217,1,10,63,8.68,260.2177494
C-56234,Ajay Shanti Degree College,Tamil Nadu,11,1151,0,10,79,104.6363636,260.2988399
C-12122,"BRAHMAVART P.G. COLLEGE, MANDHANA,",Nagaland,24,1157,0,10,68,48.20833333,260.321361
C-8133,"NEHRU COLLEGE OF PHARMACY,",Tamil Nadu,47,449,4,10,67,9.553191489,260.3696577
C-50604,PARK INSTITUTE OF ARCHITECTUR,Andhra Pradesh,8,46,3,10,94,5.75,260.4617029
C-41281,"Maharaja Sayajirao Gaikwad Arts,",Punjab,87,5251,1,10,69,60.35632184,260.4774037
C-42219,"Maratha Vidya Prasarak Samaj's Arts,",Rajasthan,28,890,0,10,57,31.78571429,260.4819003
C-51349,VINAYAK INSTITUTE OF NURSING,Uttar Pradesh,34,203,1,10,63,5.970588235,260.4918215
C-25312,K.T.R.WOMEN'S COLLEGE,Odisha,27,217,0,10,65,8.037037037,260.4974243
C-42143,P.V.G.s College of Engineering,Andhra Pradesh,99,2264,2,10,50,22.86868687,260.4989055
C-17387,"Government Arts College,Hassan",Andhra Pradesh,107,2392,1,0,55,22.35514019,260.5864594
C-26770,"Shankara Institute of Technology,",Madhya Pradesh,109,513,2,10,52,4.706422018,260.6064709
C-35938,"Indore Institute of Pharmacy,",Uttar Pradesh,37,451,2,10,63,12.18918919,260.6244479
C-25477,Acharya Degree College,Uttar Pradesh,15,1163,0,10,60,77.53333333,260.7551283
C-15274,MOTHER TERESA WOMEN,Uttar Pradesh,14,391,0,10,69,27.92857143,260.7697529
C-16675,"H.P. University Regional Centre,",Uttar Pradesh,9,778,0,10,61,86.44444444,260.8464943
C-8064,ROYAL COLLEGE OF ENGG &,Andhra Pradesh,78,1166,3,10,63,14.94871795,260.8487654
C-36408,Dr.S.Ramadoss Arts & Science,Karnataka,48,1146,0,10,94,23.875,260.850432
C-18175,Dr Babasaheb Ambedkar College of,Madhya Pradesh,60,1150,2,10,85,19.16666667,260.8834619
C-51103,Shri Vijaya Bahadur Mahavidyalay,Tamil Nadu,8,344,0,0,56,43,260.8891016
C-51543,"SHIRDI SAI DEGREE COLLEGE ,",Uttar Pradesh,9,223,0,10,63,24.77777778,260.9082553
C-10747,"S.D. Mahila Mahavidyalaya, Hansi",Uttar Pradesh,40,1569,0,0,69,39.225,260.912708
C-35778,Aiman College of Arts & Science for,Andhra Pradesh,65,1149,1,10,88,17.67692308,260.9289529
C-41150,"Arignar Anna College, Aralvaimoli",Kerala,59,1163,0,10,62,19.71186441,260.9760081
C-30584,Aluuri Seetharama Raju Academy,Rajasthan,259,1161,2,10,62,4.482625483,260.9899526
C-15371,KR. DEVENDRA PAL SINGH,Tamil Nadu,19,261,0,10,89,13.73684211,261.0034589
C-60614,S P KANAUJIYA MAHAVIDYALAYA NANAMAU,Uttar Pradesh,7,63,0,10,100,9,261.0075699
C-42650,SHIV MAHESH SHAIKSHIK SHIKSHAN,Madhya Pradesh,7,61,0,10,87,8.714285714,261.0275099
C-53773,NEA COMPUTER CENTER,Odisha,8,273,0,10,73,34.125,261.1786808
C-21926,"Govt. P G College, Baluwakot",Gujarat,8,543,0,10,96,67.875,261.1797444
C-1434,"N M A M Institute of Technology,",Tamil Nadu,1,0,0,10,63,0,261.2099128
C-15620,Rungta Engineering College Raipur,Gujarat,92,905,2,10,50,9.836956522,261.2106369
C-46324,"DON BOSCO COLLEGE OF ENGINEERING,",Tamil Nadu,83,1162,0,10,66,14,261.2378346
C-12140,TRIYUGI NARAYAN MAHAVIDYALA,Karnataka,31,370,1,10,55,11.93548387,261.2842829
C-24127,Y.K.M.College of Education,Madhya Pradesh,9,99,0,10,83,11,261.3089222
C-36531,A.K.D. DHARMARAJA COLLEGE FOR,Uttar Pradesh,52,1155,1,10,80,22.21153846,261.3253324
C-13922,Gurukrupa Shikshan Prasarak,Karnataka,33,230,2,10,57,6.96969697,261.3663877
C-41844,Progressive Educational Societys,Maharashtra,7,471,0,0,68,67.28571429,261.3941315
C-15954,Swatantrta Sangram Senani,Delhi,6,399,0,10,88,66.5,261.4109438
C-35906,SRI KRIHNAVENI DEGREE,Karnataka,10,116,0,10,54,11.6,261.4504308
C-24960,Govt. College Antagard,Telangana,9,254,0,10,71,28.22222222,261.4528292
C-21566,SHREE VASHISTA COLLEGE OF,Kerala,16,195,0,10,95,12.1875,261.5450476
C-36306,"Technocrats Institute of Technology,",Uttar Pradesh,235,3863,3,10,77,16.43829787,261.6240298
C-12300,"JANTA MAHAVIDYALAYA, AJEETMAL,",Uttar Pradesh,46,1422,2,10,75,30.91304348,261.7541963
C-11006,"Ajara Mahavidyalaya, AJARA",Andhra Pradesh,23,1172,1,10,51,50.95652174,261.7677179
C-42491,PT. PRANNATH KAMLA PRASAD,Himachal Pradesh,5,235,0,0,74,47,261.7733087
C-44910,Seshaiah College of Nursing,Tamil Nadu,10,50,2,0,57,5,261.7948353
C-12237,"ASHOK MAHAVIDYALAYA,",Tamil Nadu,23,1172,0,10,52,50.95652174,261.8007487
