AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio
C-47777,SRI SHANKAR VILASA SAMSKRIT,Madhya Pradesh,13,298,0,10,80,22.92307692
C-18839,Sri Shankarprasad College of,Telangana,64,446,2,0,77,6.96875
C-45303,SRI SHANMUGHA COLLEGE OF,Assam,72,666,2,10,53,9.25
C-40571,Sri Shanthini College of Nursing,Gujarat,30,253,2,10,97,8.433333333
C-40565,Sri Sharada College of Nursing,Rajasthan,42,219,2,10,51,5.214285714
C-17023,"Sri Sharada College, Basrur,",Madhya Pradesh,19,455,0,10,58,23.94736842
C-21162,Sri Sharada First Grade Womens,Uttar Pradesh,12,259,0,0,73,21.58333333
C-16889,"Sri Sharada Women's College, Sullia-",Bihar,11,123,0,0,68,11.18181818
C-51124,SRI SHARDA INSTITUTE OF PROFESSIONA,Maharashtra,13,191,0,0,75,14.69230769
C-54370,SRI SHIRDI SAI DEGREE COLLEGE,Madhya Pradesh,6,135,0,0,94,22.5
C-39249,"Sri Shiridi Sai Degree College,",Maharashtra,15,781,0,10,55,52.06666667
C-54923,"SRI SHIRIDI SAI DEGREE COLLEGE,",Chattisgarh,20,583,0,10,62,29.15
C-24414,Sri Shiridi Sai Law College,Haryana,11,236,0,10,51,21.45454545
C-54371,SRI SHIRIDI SAI NARAYANA DEGREE,Kerala,13,379,0,0,60,29.15384615
C-39290,Sri Shiridi Sai Srinivasa Degree,Assam,15,331,0,10,59,22.06666667
C-24400,Sri Shiridi Sai Srinivasa Degree,Uttar Pradesh,12,122,0,10,52,10.16666667
C-24081,Sri Shiridi Sai Srinivasa Degree,Uttar Pradesh,23,1678,0,0,74,72.95652174
C-12551,"SRI SHIV MAHAVIDYALAYA,",Telangana,5,165,0,10,54,33
C-15250,SRI SHIV PRASAD MEMORIAL,Tamil Nadu,12,117,0,0,71,9.75
C-50117,SRI SHIV RAJ SINGH MAHAVIDYALA,Kerala,13,467,0,10,72,35.92307692
C-22014,"Sri Shiva Sai Degree College, Ieej",Kerala,14,112,0,10,100,8
C-18815,"Sri Shivaji Arts College, Korpana",Karnataka,6,318,0,10,82,53
C-18453,Sri Shivaji Arts Commerce Science,Andhra Pradesh,34,1575,2,0,62,46.32352941
C-17694,Sri Shivalingeshwara,Chattisgarh,99,1411,0,10,91,14.25252525
C-41028,"Sri Shivani College of Pharmacy,",Punjab,41,155,0,10,66,3.780487805
C-53660,"SRI SHIVANI DEGREE COLLEGE,",Tamil Nadu,19,394,0,10,76,20.73684211
C-21525,SRI SHIVANI INSTITUTE OF MANAGEMENT,Rajasthan,19,203,0,10,100,10.68421053
C-15440,"SRI SHIVDAN SINGH SMRITI COLLEGE,",Maharashtra,20,957,0,10,77,47.85
C-12431,SRI SHIVDAYAL PAL,Telangana,15,982,0,10,85,65.46666667
C-53702,SRI SHIVPADRAJ MAHAVIDYALA,Madhya Pradesh,13,413,0,10,92,31.76923077
C-59959,SRI SHRAVAN KUMAR B.ED AND D.EL.ED,Uttar Pradesh,32,138,0,10,68,4.3125
C-48483,SRI SHRIDISAIRAM DEGREE,Karnataka,9,142,0,10,81,15.77777778
C-13501,"Sri Shrimata Samskrita College,",Uttar Pradesh,16,69,1,10,87,4.3125
C-20940,Sri Siddagana Arts and Commerce,Bihar,16,1526,0,0,54,95.375
C-6954,Sri Siddaganga College of,Jammu and Kashmir,5,48,2,10,76,9.6
C-60616,SRI SIDDARAMAIAH LAW,Karnataka,5,60,0,10,64,12
C-7005,"Sri Siddartha Arts, Science and",Tamil Nadu,46,735,0,0,86,15.97826087
C-6932,Sri Siddartha College of Education,Maharashtra,8,98,0,10,91,12.25
C-40095,Sri Siddartha College of Nursing,Karnataka,19,234,1,10,50,12.31578947
C-6916,Sri Siddartha Institute of Business,Uttar Pradesh,9,476,2,10,81,52.88888889
C-7010,Sri Siddartha Institute of Management,Karnataka,10,203,3,10,54,20.3
C-40184,Sri Siddeshwara Samsthe's,Tamil Nadu,15,44,2,10,55,2.933333333
C-13494,Sri Siddhalingeshwara Veda,Haryana,16,190,1,10,81,11.875
C-25393,SRI SIDDHARTHA B.ED.,Uttar Pradesh,1,152,0,0,89,152
C-52527,SRI SIDDHARTHA DEGREE,Andhra Pradesh,15,189,0,10,93,12.6
C-25405,SRI SIDDHARTHA DEGREE,Uttar Pradesh,18,596,0,10,93,33.11111111
C-36485,"Sri Siddhartha Dental college,",Gujarat,42,160,8,10,74,3.80952381
C-36483,"Sri Siddhartha Institute of Tech0logy,",Gujarat,167,2427,8,10,73,14.53293413
C-36484,"Sri Siddhartha Medical College,",Madhya Pradesh,137,579,4,10,100,4.226277372
C-8670,Sri siddrameshwar Education,Madhya Pradesh,9,80,1,10,74,8.888888889
C-42774,"Sri Sidhartha Degree College,",Tamil Nadu,1,240,0,10,94,240
C-59274,SRI SITARAMA GOVERNMENT COLLAGE OF,Karnataka,11,283,2,10,62,25.72727273
C-24739,"Sri Siva Sai Degree College,",Gujarat,14,296,0,10,83,21.14285714
C-31009,"Sri Siva Sai Degree College,",Telangana,11,338,0,10,89,30.72727273
C-39485,"Sri Siva Teja B.Ed College, Cumbum,",Madhya Pradesh,1,180,0,10,64,180
C-18111,"Sri Sivani College of Engineering,",Tamil Nadu,125,1738,2,10,79,13.904
C-18134,"Sri Sivani College of Pharmacy, N.",Andhra Pradesh,23,304,2,10,51,13.2173913
C-24890,SRI SIVANI DEGREE COLLEGE,Telangana,14,864,0,10,88,61.71428571
C-18100,"Sri Sivani Institute of Tech0logy,",Karnataka,33,205,2,10,72,6.212121212
C-16604,Sri Sivasubramaniya Nadar,Andhra Pradesh,269,3933,13,10,74,14.62081784
C-33162,"SRI SNEHA DEGREE COLLEGE,",Chattisgarh,12,149,0,10,79,12.41666667
C-25350,SRI SNM COLLEGE OF TEACHER,Maharashtra,10,92,0,10,79,9.2
C-53737,SRI SOBRAN SINGH MAHAVIDYALA,Maharashtra,8,447,0,10,64,55.875
C-51596,SRI SOUBHAGAYA LALITHA,Tamil Nadu,6,15,2,0,85,2.5
C-14762,Sri Sowbackiya College of,Rajasthan,10,163,0,10,68,16.3
C-27807,"Sri Sreenivasa Degree College,",West Bengal,24,237,0,10,50,9.875
C-44093,Sri Sri Ananta Narayan Sanskrit,Karnataka,7,195,0,10,75,27.85714286
C-40326,Sri Sri Ayurvedic Medical,Madhya Pradesh,66,442,2,0,75,6.696969697
C-39588,Sri Sri Balunkeswar +3,Gujarat,5,307,0,10,71,61.4
C-47975,SRI SRI GAYATHRI DEGREE,Rajasthan,20,644,0,0,90,32.2
C-46074,SRI SRI INSTITUTE OF TECH0LOGY,Uttar Pradesh,18,20,0,10,97,1.111111111
C-39538,Sri Sri Jagannath Mohavidyalay,West Bengal,21,981,2,10,71,46.71428571
C-26259,"Sri Srinivasa College of Education,",Gujarat,8,87,0,10,100,10.875
C-57211,"Sri Srinivasa College of Education, Plot",Andhra Pradesh,1,200,0,10,89,200
C-25419,SRI SRINIVASA DEGREE COLLEGE,Assam,1,413,0,10,100,413
C-23832,SRI SRINIVASA DEGREE COLLEGE,West Bengal,12,164,0,10,77,13.66666667
C-57052,SRI SRINIVASA DEGREE COLLEGE,Uttar Pradesh,9,299,0,10,65,33.22222222
C-22001,"Sri Srinivasa Degree College,",Andhra Pradesh,12,314,0,10,70,26.16666667
C-27809,"Sri Srinivasa Degree College,",Karnataka,34,1536,0,0,90,45.17647059
C-24795,"Sri Srinivasa Degree College,",Madhya Pradesh,13,98,0,10,54,7.538461538
C-26925,"Sri Srinivasa Institute of Management,",Andhra Pradesh,16,232,0,10,94,14.5
C-41045,Sri Subash Arts and Science,Madhya Pradesh,19,203,0,0,57,10.68421053
C-44010,SRI SUBRAMANIYA SWAMY GOVT,Uttar Pradesh,39,2599,0,10,100,66.64102564
C-26815,Sri Subramanya College of,Telangana,73,649,2,0,70,8.890410959
C-48011,SRI SUKHMANI DENTAL COLLEGE &,Goa,89,319,2,10,99,3.584269663
C-10348,Sri Sukhmani Institute of Engg. and,Gujarat,107,564,2,10,54,5.271028037
C-10365,Sri Sukhmani Institute of Hospitality,Uttar Pradesh,24,275,2,10,91,11.45833333
C-29199,"Sri Sukhmani Institute of Nursing, Dera",Uttar Pradesh,31,324,2,10,60,10.4516129
C-15002,Sri Sundareswari College of,Gujarat,14,300,0,10,60,21.42857143
C-48972,SRI SUNDER LAL JI SMRITI MAHAVIDHYAL,Tamil Nadu,7,598,0,10,59,85.42857143
C-50167,SRI SURAJ DATT KANTI DEVI MAHILA,Madhya Pradesh,15,835,0,10,75,55.66666667
C-30354,"Sri Surya College of Nursing,",Uttar Pradesh,8,32,1,10,97,4
C-27623,"Sri Surya Degree College,",Uttar Pradesh,17,487,0,10,70,28.64705882
C-13537,Sri Swami Nath Singh Surendra,Rajasthan,10,851,0,10,78,85.1
C-12218,SRI SWAMI RAMPRAKASH ADARSH,Kerala,5,307,0,10,67,61.4
C-14558,Sri Swamy College of Education for,Karnataka,11,200,0,10,94,18.18181818
C-24106,Sri Swamy Vivekananda College of,Uttar Pradesh,8,97,0,10,70,12.125
C-49191,"SRI SWATHI DEGREE COLLEGE,",Himachal Pradesh,1,62,0,10,98,62
C-6941,Sri T.V.Venkataswamy College of,Odisha,7,42,1,10,65,6
C-6921,Sri T.V.Venkataswamy First Grade,Punjab,9,150,2,10,95,16.66666667
C-24786,Sri Tanguturi Prakasam Govt. Institute,Tamil Nadu,8,36,0,10,50,4.5
C-51882,SRI TARA SINGH MAHILA MAHAVIDYALA,Rajasthan,7,131,0,10,98,18.71428571
C-39476,Sri Tatiparthi Venkata Reddy,Chattisgarh,1,171,0,10,88,171
C-12267,SRI THAKUR JI MAHARAJ MAHAVIDYALA,Karnataka,17,74,0,10,64,4.352941176
C-12159,SRI THAKUR JI MAHARAJ MAHAVIDYALA,Haryana,32,680,0,10,96,21.25
C-12587,SRI THAKUR JI MAHARAJ MAHAVIDYALA,Karnataka,39,308,0,10,84,7.897435897
C-12172,SRI THAKUR JI MAHARAJ MAHAVIDYALA,Madhya Pradesh,27,369,0,10,78,13.66666667
C-59323,Sri Thakur Shiv Bahadur Yashvant,Uttar Pradesh,8,312,0,10,82,39
C-14614,Sri Thangam Periyasamy College of,Telangana,8,100,0,10,94,12.5
C-51303,SRI TILAKDHARI ANTARVANSH,West Bengal,11,1028,0,10,77,93.45454545
C-52993,SRI TIRUPATI BALAJI MAHAVIDYALA,Maharashtra,12,925,0,10,58,77.08333333
C-24261,Sri TLN Degree College,Rajasthan,9,31,0,10,61,3.444444444
C-22046,"Sri U. M. Govt. Degree College,",Bihar,12,237,0,10,78,19.75
C-49873,SRI UJJAYINI JAGADGURU SIDDESHWAR,Gujarat,5,67,0,10,74,13.4
C-33139,SRI UJWALA DEGREE COLLEGE(CO-,Tamil Nadu,13,298,0,0,94,22.92307692
C-24247,Sri Uma Bharathi Degree,Bihar,12,217,0,10,71,18.08333333
C-12081,SRI UPENDRA TIWARI SMRATI,Rajasthan,11,176,0,10,90,16
C-10065,SRI V V SS VERESHWAR V V SANGHAS,Maharashtra,8,99,1,10,63,12.375
C-54478,SRI V.R.J.C. WOMENS DEGREE,Maharashtra,11,268,0,10,77,24.36363636
C-48791,SRI VAAGDEVI DEGREE COLLEGE,Karnataka,14,139,0,10,98,9.928571429
C-21592,"SRI VAAGDEVI DEGREE COLLEGE,",Gujarat,19,604,0,10,61,31.78947368
C-35014,"Sri Vagdevi Degree College,",Karnataka,23,492,0,10,51,21.39130435
C-17967,"Sri Vaishnavi College Of Engineering,",Andhra Pradesh,48,233,0,10,66,4.854166667
C-30201,"Sri Vaishnavi Degree College,",Maharashtra,11,222,0,10,51,20.18181818
C-30259,"Sri Vaishnavi Degree college,",Arunachal Pradesh,23,1122,0,10,53,48.7826087
C-35070,Sri Vaishnavi Women's Degree,Telangana,9,144,0,10,52,16
C-57624,SRI VALLI SUBRAMAN10WARA,Odisha,10,46,0,10,65,4.6
C-30952,Sri Vani College of Physical,Karnataka,6,37,1,10,98,6.166666667
C-31014,"Sri Vani Degree and PG College,",Chattisgarh,28,921,2,0,54,32.89285714
C-27629,SRI VANI Degree College,Madhya Pradesh,23,696,0,10,58,30.26086957
C-54944,SRI VANI DEGREE COLLEGE,Maharashtra,10,64,0,10,75,6.4
C-22000,"Sri Vani Degree College,",Telangana,20,561,0,10,72,28.05
C-27513,"Sri Vani Degree College, V.M.",Maharashtra,16,21,0,10,62,1.3125
C-30914,Sri Vani Institute of Management,Andhra Pradesh,24,341,0,10,74,14.20833333
C-18095,"Sri Vani School of Engineering,",Odisha,157,716,2,10,59,4.560509554
C-17480,Sri Vani Vilas Urs First grade College,Maharashtra,19,371,1,10,84,19.52631579
C-30294,Sri Varadaraja PG College,Madhya Pradesh,10,121,0,0,81,12.1
C-20906,Sri Vardhaman Mahaveer Jain Evening,Maharashtra,5,48,0,10,97,9.6
C-14437,Sri Vari College of Education,West Bengal,8,78,0,10,83,9.75
C-54469,SRI VARI DEGREE COLLEGE,Maharashtra,32,190,0,10,62,5.9375
C-24199,Sri Varupala Surya Rao Degree,West Bengal,13,452,0,10,78,34.76923077
C-41092,Sri Vasavi College,Karnataka,125,2498,0,10,87,19.984
C-14916,Sri Vasavi College of Education,Uttar Pradesh,14,98,0,10,99,7
C-55457,SRI VASAVI DEGREE and PG COLLEGE,Maharashtra,19,815,0,10,92,42.89473684
C-33216,SRI VASAVI DEGREE COLLEGE,Tamil Nadu,12,0,0,10,56,0
C-21955,"Sri Vasavi Degree College,",Rajasthan,34,1185,0,10,83,34.85294118
C-18129,"Sri Vasavi Engineering College,",Telangana,231,2679,4,10,72,11.5974026
C-18025,Sri Vasavi Institute of Engineering &,Telangana,119,1282,1,10,68,10.77310924
C-24490,Sri Vasavi Institute of Pharmaceutica,Odisha,42,432,2,10,69,10.28571429
C-41002,Sri Vasavi Kanyaka Parameswari,Andhra Pradesh,1,296,0,10,84,296
C-24032,Sri Vasavi Vignana Mandali,Maharashtra,14,323,0,10,61,23.07142857
C-30252,Sri Vasista Degree College,Telangana,15,268,0,10,62,17.86666667
C-59765,SRI VASUDEV PRATHMIC SHIKSHA,Andhra Pradesh,11,100,0,10,80,9.090909091
C-14400,Sri Vatsa College of Education,Tamil Nadu,11,200,0,10,83,18.18181818
C-27729,Sri Vedanarayana College of,Maharashtra,16,13,0,10,93,0.8125
C-50359,SRI VEDANARAYANA DEGREE,West Bengal,14,185,0,10,62,13.21428571
C-30231,Sri Vedavyasa Degree college,Uttar Pradesh,1,672,0,10,51,672
C-22045,"Sri Veerabadra Degree College,",Maharashtra,13,251,0,10,65,19.30769231
C-17782,Sri Veerabhadreshwara College,Haryana,16,189,2,10,63,11.8125
C-52773,SRI VEERENDRA NATH SINGH,Uttar Pradesh,6,969,0,10,56,161.5
C-22022,Sri Vekateshwara Swamy,Bihar,16,133,0,10,50,8.3125
C-14567,Sri Vekkaliamman College of,Sikkim,12,200,0,10,83,16.66666667
C-43631,Sri Vellappally Natesan College of,Uttar Pradesh,207,1082,2,10,68,5.22705314
C-24718,"Sri Vema Degree College,",Karnataka,10,461,0,10,65,46.1
C-14998,Sri Vengateswara College of,Karnataka,26,272,0,10,50,10.46153846
C-14580,Sri Venglamani Amman,Assam,8,120,0,10,69,15
C-16915,Sri Venkaramana Swamy,Maharashtra,56,685,1,10,60,12.23214286
C-30485,Sri Venkata Padmavathi College of,Madhya Pradesh,2,126,0,10,65,63
C-30542,Sri Venkata Padmavathi College of,Rajasthan,2,75,0,10,63,37.5
C-24113,Sri Venkata Ramana Degree,Uttar Pradesh,7,344,0,10,83,49.14285714
C-60734,SRI VENKATA SAI COLLEGE OF,Pondicherry,5,200,0,10,67,40
C-57270,Sri Venkata Sai College of Education (B.,Maharashtra,1,133,0,10,91,133
C-30458,Sri Venkata Sai College of Medical Lab,Maharashtra,9,124,0,10,63,13.77777778
C-30467,"Sri Venkata Sai College of Nursing,",West Bengal,53,413,2,10,76,7.79245283
C-24945,SRI VENKATA SAI DEGREE COLLEGE,Madhya Pradesh,12,481,0,10,64,40.08333333
C-24944,Sri Venkata Srinivasa (SVS) DEGREE,Madhya Pradesh,15,410,0,10,91,27.33333333
C-54487,SRI VENKATA SRINIVASA DEGREE,Uttar Pradesh,3,34,0,10,96,11.33333333
C-14573,Sri Venkatachalapathy College,Karnataka,16,100,1,10,61,6.25
C-23943,Sri Venkatasai Degree College,Uttar Pradesh,17,1008,0,10,72,59.29411765
C-26949,Sri Venkatesa Perumal College of,Gujarat,189,2110,2,10,50,11.16402116
C-20916,Sri Venkateshwar College of,Telangana,4,198,0,10,99,49.5
C-45293,SRI VENKATESHWARA,Madhya Pradesh,65,150,2,10,68,2.307692308
C-57209,Sri Venkateshwara B.Ed College,Maharashtra,1,109,0,10,66,109
C-26000,Sri Venkateshwara B.P.Ed,Uttar Pradesh,5,194,0,10,91,38.8
C-17025,SRI VENKATESHWARA COLLEGE,Gujarat,43,581,0,10,89,13.51162791
C-59278,SRI VENKATESHWARA COLLEGE,Rajasthan,9,95,0,10,59,10.55555556
C-54350,SRI VENKATESHWARA COLLEGE,Odisha,15,122,0,10,50,8.133333333
C-17749,Sri Venkateshwara College of,Rajasthan,16,190,0,0,62,11.875
C-25946,Sri Venkateshwara College of,Madhya Pradesh,15,207,0,10,61,13.8
C-40185,Sri Venkateshwara College of,Uttar Pradesh,41,362,2,10,74,8.829268293
C-1381,Sri Venkateshwara College of,Haryana,172,1933,3,10,83,11.23837209
C-25998,Sri Venkateshwara College of,Kerala,42,310,0,10,96,7.380952381
C-20885,Sri Venkateshwara College of,Uttar Pradesh,23,532,0,10,58,23.13043478
C-26026,Sri Venkateshwara College of,Gujarat,6,97,0,10,60,16.16666667
C-35859,Sri Venkateshwara College of,Uttar Pradesh,74,1186,0,10,70,16.02702703
C-59421,Sri Venkateshwara College of,Kerala,16,199,0,10,87,12.4375
C-21131,"Sri Venkateshwara College,",Odisha,23,324,0,10,73,14.08695652
C-25888,Sri Venkateshwara Commerce,Tamil Nadu,12,519,0,0,55,43.25
C-35025,Sri Venkateshwara Degree,Karnataka,19,699,0,10,62,36.78947368
C-33228,SRI VENKATESHWARA DEGREE,Himachal Pradesh,66,1090,0,10,100,16.51515152
C-33265,SRI VENKATESHWARA DEGREE,Gujarat,6,100,0,0,92,16.66666667
C-52529,SRI VENKATESHWARA DEGREE,Karnataka,17,406,0,10,51,23.88235294
C-33231,SRI VENKATESHWARA DEGREE,Rajasthan,44,881,1,10,66,20.02272727
C-48862,SRI VENKATESHWARA DEGREE,Punjab,24,686,0,10,94,28.58333333
C-17699,Sri Venkateshwara First Grade,West Bengal,14,368,0,10,67,26.28571429
C-44870,Sri Venkateshwara Institute of,Rajasthan,15,140,2,10,96,9.333333333
C-52225,SRI VENKATESHWARAA,Uttar Pradesh,66,517,2,10,74,7.833333333
C-6578,Sri Venkateshwaraa College of,Madhya Pradesh,47,220,0,10,78,4.680851064
C-26939,Sri Venkateswar College of,Karnataka,303,3090,2,10,63,10.1980198
C-44108,Sri Venkateswara & Sri Satyadev,Gujarat,1,413,0,10,97,413
C-30353,Sri Venkateswara Ayurvedic,Telangana,78,282,4,10,82,3.615384615
C-24927,SRI VENKATESWARA COLLEGE,Maharashtra,14,199,0,10,65,14.21428571
C-44974,SRI VENKATESWARA COLLEGE,Gujarat,1,0,0,10,93,0
C-6369,Sri Venkateswara College,Rajasthan,173,3581,2,10,69,20.69942197
C-60749,SRI VENKATESWARA COLLEGE,Odisha,11,179,0,10,97,16.27272727
C-56050,SRI VENKATESWARA COLLEGE,Assam,71,710,0,10,52,10
C-26904,Sri Venkateswara College of,Karnataka,44,505,0,10,59,11.47727273
C-26990,Sri Venkateswara College of,Jammu and Kashmir,245,4178,0,10,100,17.05306122
C-6585,Sri Venkateswara College of,Odisha,6,6,2,10,65,1
C-24333,Sri Venkateswara College Of,Karnataka,25,387,0,10,66,15.48
C-39492,Sri Venkateswara College of,Uttar Pradesh,16,228,0,10,74,14.25
C-30561,Sri Venkateswara College of,Rajasthan,14,208,1,10,82,14.85714286
C-30316,Sri Venkateswara College of,Andhra Pradesh,8,39,0,10,74,4.875
C-18138,Sri Venkateswara College of,Bihar,124,1361,0,10,63,10.97580645
C-14972,Sri Venkateswara College of,Uttar Pradesh,18,250,0,10,76,13.88888889
C-27692,Sri Venkateswara College of,Assam,8,70,0,10,54,8.75
C-37100,Sri Venkateswara College of,Andhra Pradesh,19,104,2,10,65,5.473684211
C-16504,Sri Venkateswara College of,Maharashtra,124,1223,2,10,53,9.862903226
C-16572,Sri Venkateswara College of,Madhya Pradesh,296,4345,10,10,87,14.67905405
C-27826,SRI VENKATESWARA College of,Telangana,19,467,0,10,72,24.57894737
C-37218,Sri Venkateswara College of,Telangana,1,464,0,10,92,464
C-9541,Sri Venkateswara College of Arts,Haryana,38,634,0,10,77,16.68421053
C-30241,Sri Venkateswara College of Arts,West Bengal,5,72,0,10,95,14.4
C-30272,Sri Venkateswara college of Arts,Tamil Nadu,34,1034,0,10,83,30.41176471
C-24391,Sri Venkateswara College of Arts,Haryana,15,596,0,10,56,39.73333333
C-57532,Sri Venkateswara Degree,Madhya Pradesh,16,558,0,10,89,34.875
C-39246,Sri Venkateswara Degree,Maharashtra,14,226,0,10,79,16.14285714
C-35747,Sri Venkateswara Degree,Rajasthan,22,738,0,10,53,33.54545455
C-26342,Sri Venkateswara Degree,Assam,21,678,0,10,100,32.28571429
C-30966,Sri Venkateswara Degree,Telangana,54,2554,1,10,88,47.2962963
C-25382,SRI VENKATESWARA DEGREE,Chattisgarh,23,356,0,10,80,15.47826087
C-44824,Sri Venkateswara Degree,Odisha,1,200,0,10,97,200
C-40611,Sri Venkateswara Degree,Telangana,11,38,0,10,72,3.454545455
C-54620,Sri Venkateswara Degree,Haryana,16,534,0,10,51,33.375
C-25691,Sri Venkateswara Degree,Punjab,9,121,0,10,73,13.44444444
C-61297,Sri Venkateswara Degree,Madhya Pradesh,11,431,0,10,63,39.18181818
C-57060,Sri Venkateswara Degree,Punjab,17,269,0,10,98,15.82352941
C-24900,SRI VENKATESWARA DEGREE,Madhya Pradesh,8,91,0,10,75,11.375
C-54921,Sri Venkateswara Degree,Madhya Pradesh,15,87,1,10,87,5.8
C-41007,Sri Venkateswara Degree,Chattisgarh,1,206,0,10,89,206
C-54621,Sri Venkateswara Degree,Haryana,30,644,0,10,80,21.46666667
C-32686,Sri Venkateswara Degree,Bihar,1,411,0,10,86,411
C-30946,Sri Venkateswara Degree,Madhya Pradesh,15,489,0,10,92,32.6
C-45606,SRI VENKATESWARA DENTAL,Uttar Pradesh,101,465,2,10,52,4.603960396
C-26910,Sri Venkateswara Engineering,Karnataka,179,2505,0,10,86,13.99441341
C-19853,Sri Venkateswara Engineering,Kerala,60,313,0,10,54,5.216666667
C-49182,SRI VENKATESWARA HOTEL,Karnataka,1,47,0,10,77,47
C-26970,Sri Venkateswara Institue of,Delhi,87,570,0,10,82,6.551724138
C-17959,Sri Venkateswara Institute of,Maharashtra,51,501,2,10,53,9.823529412
C-26972,Sri Venkateswara Institute of,Tamil Nadu,112,946,0,10,50,8.446428571
C-37024,Sri Venkateswara Institute of,Uttarakhand,2,0,2,10,86,0
C-16561,Sri Venkateswara Institute of,West Bengal,75,417,2,10,80,5.56
C-60034,Sri Venkateswara School of,Madhya Pradesh,6,9,0,10,66,1.5
C-24452,Sri Venkateswara Vidya Peeth,Karnataka,9,272,0,10,51,30.22222222
C-16526,Sri Venkateswaraa College of,Andhra Pradesh,80,245,2,10,74,3.0625
C-6536,Sri Venkateswaraa Medical,Tripura,148,824,2,10,53,5.567567568
C-24914,Sri Venkhateswara DEGREE,Tamil Nadu,13,373,0,10,74,28.69230769
C-24783,Sri Venugopala Swamy Arts,Andhra Pradesh,7,149,0,10,94,21.28571429
C-14576,"Sri Vidaya Mandir College of Education,",Uttar Pradesh,9,50,2,10,66,5.555555556
C-50212,SRI VIDHYA DEGREE COLLEGE FOR,Kerala,12,331,0,10,68,27.58333333
C-9545,Sri Vidhya Mandir Arts & Science,Uttar Pradesh,145,4227,2,10,76,29.15172414
C-9568,Sri Vidhya Mandir College of Arts &,Telangana,20,316,0,10,69,15.8
C-14816,Sri Vidya College of Education,Telangana,23,253,0,10,85,11
C-27059,Sri Vidya College of Engineering,Kerala,109,1070,2,10,50,9.816513761
C-24428,Sri Vidya Degree College,Karnataka,14,526,0,10,74,37.57142857
C-25383,SRI VIDYA DEGREE COLLEGE,Chattisgarh,16,539,0,10,90,33.6875
C-57704,Sri VIdya Degree College,Uttar Pradesh,19,519,0,10,94,27.31578947
C-24412,SRI VIDYA DEGREE COLLEGE,Tamil Nadu,5,69,0,10,91,13.8
C-26102,Sri Vidya Degree College (Co-,Rajasthan,15,241,0,10,71,16.06666667
C-27743,Sri Vidya Degree College Nagari,Uttar Pradesh,17,661,0,10,93,38.88235294
C-27282,"Sri Vidya Degree College,",Maharashtra,12,258,0,10,62,21.5
C-31018,"Sri Vidya Degree College,",Uttar Pradesh,7,30,0,10,81,4.285714286
C-27722,"Sri Vidya Institute of Management,",Punjab,6,109,0,10,63,18.16666667
C-21589,SRI VIDYA JYOTHI DEGREE,Karnataka,9,38,0,0,76,4.222222222
C-61168,SRI VIDYA KMACHI ARTS AND SCIENCE,Telangana,10,25,0,10,73,2.5
C-14552,"Sri Vidya Mandir College of Education,",Odisha,8,110,0,10,95,13.75
C-55317,"Sri Vidya vahini Degree College,",Telangana,13,299,0,10,54,23
C-14784,Sri Vidya Vihar College of Education,Andhra Pradesh,16,165,0,10,90,10.3125
C-33242,SRI VIDYABHARATI DEGREE,Rajasthan,14,120,0,10,58,8.571428571
C-48140,SRI VIDYADHIRAJA HOMOEPATHIC,Uttar Pradesh,41,267,1,10,65,6.512195122
C-26969,Sri Vidyaniketan College of,Gujarat,64,551,2,10,65,8.609375
C-56295,SRI VIDYANIKETAN DEGREE,Rajasthan,14,224,0,10,67,16
C-59827,SRI VIDYANIKETHANA FIRST,Haryana,7,34,0,10,57,4.857142857
C-60217,SRI VIDYAVIKAS DEGREE,Kerala,13,272,0,0,86,20.92307692
C-56611,"Sri Vignan Degree College,",Uttar Pradesh,16,86,0,10,95,5.375
C-30400,Sri Vignan Nursing Academy,Tamil Nadu,26,132,1,10,63,5.076923077
C-25338,SRI VIGNANA BHARATHI DEGREE,Maharashtra,11,166,0,10,76,15.09090909
C-41031,"Sri Vigneswara College of Education,",Karnataka,2,155,0,10,78,77.5
C-27787,Sri Vignyadeepthi Degree,Jammu and Kashmir,10,198,0,10,56,19.8
C-45579,SRI VIJAY VIDHYALAYA COLLEGE OF,Rajasthan,33,232,1,10,99,7.03030303
C-14655,Sri Vijay Vidyalaya College of,West Bengal,24,253,1,10,91,10.54166667
C-9564,Sri Vijay Vidyalaya College of Arts,West Bengal,167,3854,1,10,72,23.07784431
C-35053,"Sri Vijaya Sai Degree College,",Andhra Pradesh,14,201,0,10,66,14.35714286
C-56632,Sri Vijayabharathi College of,Chattisgarh,10,200,0,10,52,20
C-26337,Sri Vijayadurga Degree,Maharashtra,10,113,0,10,60,11.3
C-40341,Sri Vijayakumar College of,Gujarat,12,111,2,10,69,9.25
C-25368,SRI VIJAYANANDA DEGREE,West Bengal,19,427,0,10,90,22.47368421
C-54376,SRI VIJAYANANDA DEGREE,Uttar Pradesh,17,372,0,10,58,21.88235294
C-20593,"Sri Vijayendra B.Ed. College, Yernagana",Kerala,10,99,2,10,78,9.9
C-47945,"SRI VIKAS DEGREE COLLEGE,",Chattisgarh,14,320,0,10,57,22.85714286
C-47943,"SRI VIKAS DEGREE COLLEGE,",Maharashtra,15,255,0,0,62,17
C-50290,"SRI VIKAS DEGREE COLLEGE,",Madhya Pradesh,11,186,0,10,100,16.90909091
